Subject,Case,Value,CaseName
1,1,2.40219097917558,PP-S+
2,1,0.429715383240544,PP-S+
3,1,0.643247119835205,PP-S+
4,1,0.911307774735775,PP-S+
5,1,1.07593999138845,PP-S+
6,1,1.02356898359978,PP-S+
7,1,0.979382656760091,PP-S+
8,1,0.940415882810579,PP-S+
9,1,1.12672981699423,PP-S+
10,1,0.524890035196727,PP-S+
1,2,2.2560076144276,AP-S+
2,2,0.425095518098354,AP-S+
3,2,0.646878035349952,AP-S+
4,2,0.949141131636886,AP-S+
5,2,1.09916230041902,AP-S+
6,2,1.01427306024172,AP-S+
7,2,0.992808268526075,AP-S+
8,2,0.962792215262216,AP-S+
9,2,1.13190275430511,AP-S+
10,2,0.527293063715076,AP-S+
1,3,2.40488867971333,UP-S+
2,3,0.430947343442786,UP-S+
3,3,0.608867400408502,UP-S+
4,3,0.893244120110916,UP-S+
5,3,1.06774191775034,UP-S+
6,3,1.02312787161391,UP-S+
7,3,0.97450173685014,UP-S+
8,3,0.94690293249157,UP-S+
9,3,1.19883131716952,UP-S+
10,3,0.541575769828699,UP-S+
