Subject,Case,Value,CaseName
1,1,2.24255224678838,PP-S+
2,1,0.429537394661415,PP-S+
3,1,0.637927990926294,PP-S+
4,1,0.952127947020737,PP-S+
5,1,1.0819585255895,PP-S+
6,1,1.02589902194937,PP-S+
7,1,0.961606452678316,PP-S+
8,1,0.957909178639377,PP-S+
9,1,1.14507734520365,PP-S+
10,1,0.550844236342433,PP-S+
1,2,2.24665597552162,AP-S+
2,2,0.438483178418631,AP-S+
3,2,0.601664378668121,AP-S+
4,2,0.942371823668271,AP-S+
5,2,1.04089518647049,AP-S+
6,2,1.01040057390581,AP-S+
7,2,1.01017950667794,AP-S+
8,2,0.969509668854828,AP-S+
9,2,1.15839692682706,AP-S+
10,2,0.531476550686769,AP-S+
1,3,2.2986681263946,UP-S+
2,3,0.424666973901886,UP-S+
3,3,0.648762240133323,UP-S+
4,3,0.917265069325106,UP-S+
5,3,1.09376767743543,UP-S+
6,3,0.98528784949569,UP-S+
7,3,0.988447434506373,UP-S+
8,3,0.955116408874075,UP-S+
9,3,1.17300206351177,UP-S+
10,3,0.523611604618585,UP-S+
